"Model","Scenario","Region","Variable","Unit","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","JOR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",94.7359,97.3802097154306,99.9137376292463,108.235975364646,124.359462703637,148.2063607802,177.555678905118,216.98825613836,258.307112893967,310.11674781142,366.449553834867,430.843757994642,496.769063986969,565.085891911881,633.738855705539,712.016087226862,792.002356600407
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","JPN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",4746.2596,4803.49036491519,4769.00002407872,4779.47279351165,4846.13577304388,5021.83492582475,5270.24773442824,5536.6001341706,5715.66671557027,5916.35200150377,6134.18069700546,6302.91823548717,6472.68326805289,6565.7981817077,6661.213989369,6733.53543543224,6808.77326429287
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","KAZ","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",458.9907,554.207615000637,573.142293233989,618.763022347681,694.33027827821,771.90287665807,849.514356267142,930.357157172902,1009.58973440974,1097.04003486786,1191.50250620516,1309.20187934401,1430.15672258103,1554.38955021022,1682.03018893587,1839.68833953761,2009.04232081865
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","KEN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",222.0135,269.503514516996,323.871799409877,399.219484610849,506.341184979942,636.754524634313,780.80548553296,959.33680798755,1169.24263307077,1446.32994779882,1708.60149155394,2089.22794983462,2441.8021771989,2889.28068553963,3306.80447348423,3815.90527415024,4310.15456680398
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","KGZ","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",30.3599,37.5803436754974,41.1903755440584,47.1859771740301,56.68997831291,68.1594897127558,81.8022734093768,97.7529433839988,115.098973154493,134.603636123156,156.203172055891,182.374542451195,210.53862492473,240.543498357625,272.389306161268,310.436406515104,351.954787834991
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","KHM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",65.832,78.8163261084903,99.1157361095193,127.093063842405,166.717601824432,213.273745079971,269.764204354975,340.836430439095,418.322017981035,513.938457759834,618.72884644554,736.609421719709,857.193100293496,976.419325052627,1096.14104571975,1228.45763904477,1362.25172097479
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","KOR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2014.179,2141.72538816622,2198.03204032839,2265.91919241846,2385.96219251192,2456.25451096093,2514.28771207993,2574.62669055172,2566.31342191092,2580.27204213796,2579.28665556542,2585.34841895822,2563.52130085927,2512.68161741261,2446.85557283231,2396.00864702399,2339.32162704695
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","KWT","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",180.7685,189.732284141601,187.1014005976,194.256609218171,210.960938354035,232.351427155101,253.895435539642,282.295855130449,303.672913278779,328.710344210894,349.498096002673,372.869687845971,393.95736451782,414.985517417125,435.336569975602,461.104168162432,485.565290375551
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","LBN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",69.4867,60.037626533688,60.0261355103112,62.7569187235974,69.1826000926231,79.3881120664319,91.9462190255559,108.729673678329,125.935835380968,147.666904928313,170.915239487444,197.264718280474,223.664259092468,250.574176502573,276.987875273658,306.602898135019,335.983519781321
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","LBY","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",98.5689,133.875017644991,135.377031450413,133.976113909542,147.739251405269,174.824205340661,211.281766378169,261.669779214979,315.270109490773,381.627549468946,452.620513362009,533.671585934987,617.385329958407,705.083552805294,794.802732418772,898.109361493964,1004.65996943047
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","LKA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",266.2904,238.657143827861,259.363167614658,290.107605979022,335.354625133168,380.778158233466,430.997978405497,493.249786906182,551.131753728837,621.251621410783,696.112925969992,781.891974831819,868.471330564649,952.538016566518,1035.91274934218,1130.25415804205,1225.72641603504
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","LTU","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",99.3958,104.886403298462,116.160206624403,120.597674957442,121.522357357621,122.273929804596,122.76394485997,122.279359658107,120.470797459049,119.566104605241,119.471538227867,120.038585480938,120.875868340242,120.961109524613,121.390556667433,121.656934213899,122.044114051977
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","LUX","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",69.0034,71.2364534404609,79.1076720760518,83.2703343242368,85.6646754699131,87.6591135021591,90.0969209411822,92.362340582111,93.4589600170981,95.1751396764977,97.1974540315282,99.5068643361416,101.757323331756,103.067889785498,104.332040282918,105.078261865142,105.571829306852
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","LVA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",53.7674,57.7409098866271,61.700757660464,64.4752432542057,65.8606147638581,67.0720231318432,69.0333352986804,70.6221460455866,71.8187877829365,73.6787518450408,75.9616824661917,78.6911599787087,81.6565763563272,84.1887504812799,87.0121272728386,89.6915630164415,92.2735889124443
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MAR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",265.2957,288.697517668822,303.249910226316,334.204930738903,381.28639939753,446.243713443809,524.617126492797,630.831108792497,744.780957536395,892.24734760365,1053.86784400893,1242.64169737534,1442.50504507061,1655.4532429948,1877.13043805174,2137.15596642991,2413.42336750295
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MDA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",30.1724,35.6230260224663,40.5981481016712,46.2416980750422,53.02896602906,59.2944415519067,64.8820337070612,70.0739564651515,74.0179473992185,77.6569878607636,80.8015200381206,84.6147949491167,87.8434877378185,90.6538285758274,93.2474856022207,97.1505553591696,101.213528534497
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MEX","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",2331.3964,2479.0240513827,2695.90968253034,2959.64838645098,3270.83998692715,3628.85281426113,4051.59561740634,4539.82594101417,4985.2879955804,5464.15716480641,5943.64614408961,6491.69617307718,7052.26953462616,7552.35381537881,8028.68964678035,8509.73590247737,8916.84101780956
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MKD","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",32.2109,34.5195149874014,38.9413927059538,43.5783501983456,48.3746777668758,53.4355239051934,59.0294571649331,65.493450010058,71.4413401950794,78.3175305256502,87.2402653979543,96.2714476670297,106.08141753358,115.747543225763,125.705406303753,135.096811371904,144.744115860815
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MLI","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",42.7941,47.891048647882,56.9546828349006,74.4608084420018,102.370815540726,140.305181050602,186.97764415162,249.889238246002,327.758080134688,434.611479188645,549.056798836547,716.052832589017,888.611562355922,1112.8355582468,1343.11906139277,1630.66879227078,1930.08781508708
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MLT","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",22.2691,26.92785249361,30.7449924494595,34.2729189795924,36.7989631411925,39.1094859073273,41.2921595301498,43.375505672434,44.6882531322458,46.0062014714284,47.4281483221659,48.8024826763067,49.9696828053064,50.5058675583227,50.9816043806651,51.3343139270819,51.8308634770163
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MMR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",248.1799,207.254777055173,223.798287204497,254.749337415755,301.693308621942,352.479480293786,411.488826211355,486.785031052281,561.343122247078,653.600922149444,756.784976841001,875.653251264112,997.83778486019,1119.01931829172,1242.39222236104,1383.29042639094,1530.0821757715
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MNE","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",11.0628,13.7371797176959,15.1373718937295,16.6565398737136,17.9077251795571,18.9703411406376,20.0324187038775,21.2318540091092,22.2049902638661,23.2061431608396,24.4559324150545,25.5390835466938,26.7677409808631,27.9676457706158,29.2801006998365,30.5030425484391,31.8140585082235
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MNG","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",36.0857,42.1729923310153,48.2231592550716,56.9290399666506,68.1677564328078,79.7090064795118,93.3487005239415,109.878874131415,127.753383491938,149.953090507291,174.193357190784,202.023248543259,231.286037588711,261.204849870123,292.59946498955,328.871588454393,367.32020355636
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MOZ","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",36.5099,42.0731940488682,62.7124864853151,94.4602968347941,138.23410947656,194.566864911117,261.874247868529,349.589218463763,458.176293963324,606.16177066016,762.959708518569,990.019421918505,1221.40357551768,1519.65980073756,1820.73752807213,2190.62485572449,2567.28810947403
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MUS","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",24.3024,28.5574476812907,31.1986192413965,34.7607101893355,39.6885705101351,44.6136236061868,48.6341019567823,53.0497317934015,57.3895803636273,62.9047993255486,66.0998881779199,72.0482574163105,75.369930063095,80.1204419072701,82.7333475664663,86.497612473684,88.9319701310931
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","MYS","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",805.8518,949.801836839136,1070.12142166715,1210.00676636177,1378.51203087874,1521.32705822974,1660.21724348469,1821.52193255405,1946.60912799193,2097.96687157193,2245.54912826094,2406.6655740239,2548.8808165898,2665.52364987611,2769.7535990018,2897.17722444933,3022.03853558909
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","NAM","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",21.3666,22.8423426938386,23.9381263913469,27.042530266912,32.608130145443,39.4259611532637,46.5673457993476,55.4615675328365,65.3314524984418,78.3535286784467,89.9855079614615,106.936756645287,121.410821688279,139.745897799715,155.858863758862,175.698384489357,194.106953935301
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","NER","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",28.0578,35.7029388175433,44.8371631397914,62.144455271848,88.8805305281695,126.059035746526,174.253435382337,242.885953534621,334.758792110955,469.082322259253,628.097281036882,869.608496521882,1145.43583556146,1520.80172227198,1944.07316312811,2494.20571869941,3115.67567840059
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","NGA","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",962.2294,1034.08421254258,1136.22245162519,1383.77089862236,1752.71446929746,2214.42305065052,2746.48564652427,3444.53142439947,4304.72231817379,5486.11985365082,6706.83428230361,8505.88957609356,10328.1726125939,12720.2895076269,15169.0678125239,18240.051924302,21435.906080267
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","NIC","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",37.0512,41.4980086699357,46.8230350089304,54.3850045878596,64.8064996772279,78.370857461184,96.0657206445487,118.919293990074,144.516095211176,175.591955667633,210.874372656632,253.23449664582,300.644178436052,349.930851267805,402.769858289493,461.098748775076,521.126733264433
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","NLD","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",916.3172,950.759695100889,1006.15911887931,1050.50306283436,1090.63575502287,1142.22463586431,1202.55561627684,1259.32005469837,1297.52616335041,1341.52724430426,1390.9453817693,1447.15328892676,1503.57692445844,1544.22454269159,1580.51485925929,1604.44433823146,1620.5222778556
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","NOR","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",320.2699,334.255479045402,352.089120644966,377.937876937922,404.514255364881,432.779760073285,465.523802026446,500.40202607317,532.591501167755,565.213360783673,602.193008530159,634.529192236655,669.238598740515,701.183253126699,732.73131122814,758.610943812409,782.72848314477
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","NPL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",103.6585,119.822640812563,143.831276679635,177.564648670329,225.355794000851,280.298714812741,346.521055376517,429.387041425555,518.164179741389,628.887654937256,755.597184557266,906.295033154905,1066.83238591374,1229.94338854862,1397.97148320208,1588.5615303514,1791.18766174393
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","NZL","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",194.1802,205.692946136436,221.789066079137,244.938343052498,268.905426232848,295.983956130214,324.444877365065,353.238547106199,379.590344902591,408.423827402492,436.195010183662,462.75054077796,490.51874897877,516.372888288713,541.748503859111,563.06249766785,579.821934367271
"Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)]","Below 2?C","OMN","GDP|PPP|including medium chronic physical risk damage estimate","billion US$2010/yr",141.9345,146.387537085248,150.197688808212,160.509726120244,178.113925896585,201.676936487325,226.895914642154,260.772093356749,291.619195384263,330.346014889902,368.636555635893,409.869411341692,447.225972883289,482.601878446103,517.097811756809,560.280572554975,605.393541555324
