Scenario,Country,partner,partner_iso,Year,inflation,unemployment
Delayed transition,Lithuania,Lithuania,LTU,2024,0.04048515359560643,0.036204139391581174
Delayed transition,Malaysia,Malaysia,MYS,2024,-0.1204569737116496,0.22697452704111734
Delayed transition,Mexico,Mexico,MEX,2024,0.09441641966501868,0.24324421087900802
Delayed transition,Netherlands,Netherlands,NLD,2024,0.0414171417554219,-0.07898201545079543
Delayed transition,New Zealand,New Zealand,NZL,2024,0.028772612412770567,0.12303221225738527
Delayed transition,Norway,Norway,NOR,2024,0.014681061108906998,0.0031956831614176006
Delayed transition,Poland,Poland,POL,2024,0.0360635121663411,0.4094487428665161
Delayed transition,Portugal,Portugal,PRT,2024,-0.007767776648203501,0.2102478345235189
Delayed transition,Romania,Romania,ROU,2024,0.0018287897109984666,0.032222151756286566
Delayed transition,Russia,Russia,RUS,2024,-0.06587076187133788,0.005129396915435733
Delayed transition,Singapore,Singapore,SGP,2024,0.029561897118886304,0.28853805859883624
Delayed transition,Slovakia,Slovakia,SVK,2024,0.007122238477071034,0.12996995449066162
Delayed transition,Slovenia,Slovenia,SVN,2024,0.05297394593556717,0.15568757057189944
Delayed transition,South Africa,South Africa,ZAF,2024,-0.06512916088104244,0.2726149559020996
Delayed transition,South Korea,South Korea,KOR,2024,0.021742979685465468,0.18351268768310547
Delayed transition,Spain,Spain,ESP,2024,0.0371646483739217,0.0395135084788004
Delayed transition,Sweden,Sweden,SWE,2024,0.024800121784210132,-0.0180096626281738
Delayed transition,Switzerland,Switzerland,CHE,2024,0.04048326114813483,0.13178124030431113
Delayed transition,Taiwan,Taiwan,TWN,2024,0.03435503443082167,0.22213655710220337
Delayed transition,Turkey,Turkey,TUR,2024,0.061499595642089795,0.20461185773213705
Delayed transition,United Kingdom,United Kingdom,GBR,2024,0.22264219323794046,0.10953688621520996
Delayed transition,United States,United States,USA,2024,0.2244013547897339,-0.0324792861938476
Delayed transition,Viet Nam,Viet Nam,VNM,2024,0.03777458270390823,0.2960815231005351
Fragmented World,Argentina,Argentina,ARG,2024,0.15830866495768228,0.181380033493042
Fragmented World,Australia,Australia,AUS,2024,0.0332654317220052,0.0047496557235717
Fragmented World,Austria,Austria,AUT,2024,0.017150680224100736,0.025508403778076102
Fragmented World,Belgium,Belgium,BEL,2024,0.0442001322905222,-0.14689119656880698
Fragmented World,Brazil,Brazil,BRA,2024,0.09043139219284053,0.32267288366953534
Fragmented World,Bulgaria,Bulgaria,BGR,2024,0.04772919416427607,0.16141621271769205
Fragmented World,Canada,Canada,CAN,2024,-0.16488130887349442,0.3435370922088623
Fragmented World,Chile,Chile,CHL,2024,0.03487281004587807,0.12644489606221512
Fragmented World,China,China,CHN,2024,0.17499142264326414,-0.3180042902628581
Fragmented World,Croatia,Croatia,HRV,2024,0.0462982853253682,0.18575727939605713
Fragmented World,Czech Republic,Czech Republic,CZE,2024,0.022198597590128533,0.5631882548332214
Fragmented World,Denmark,Denmark,DNK,2024,0.0329840679963429,0.0012926657994587667
Fragmented World,Egypt,Egypt,EGY,2024,0.04521497090657547,0.3102693160374959
Fragmented World,Estonia,Estonia,EST,2024,0.0088632504145304,-0.0009198586146036332
Fragmented World,Finland,Finland,FIN,2024,-0.06140646338462827,0.13421897093454996
Fragmented World,France,France,FRA,2024,0.0773336291313171,-0.12426737944285073
Fragmented World,Germany,Germany,DEU,2024,0.052856554587682035,-0.017381429672241166
Fragmented World,Greece,Greece,GRC,2024,-0.020020961761474533,0.4727444648742676
Fragmented World,Hong Kong,Hong Kong,HKG,2024,0.034478783607482834,0.2919652462005615
Fragmented World,Hungary,Hungary,HUN,2024,0.030493776003519633,0.6787506739298502
Fragmented World,India,India,IND,2024,0.0241619745890299,0.281525452931722
Fragmented World,Indonesia,Indonesia,IDN,2024,0.0338073372840881,0.28398557504018146
Fragmented World,Ireland,Ireland,IRL,2024,0.1802082657814026,-0.1566131114959717
Fragmented World,Italy,Italy,ITA,2024,-0.006186544895172033,0.1862951914469401
Fragmented World,Japan,Japan,JPN,2024,0.03613386551539097,0.0712343553702036
Fragmented World,Latvia,Latvia,LVA,2024,0.049363931020100865,0.0102741718292236
Fragmented World,Lithuania,Lithuania,LTU,2024,0.040791283051172834,0.03659753004709873
Fragmented World,Malaysia,Malaysia,MYS,2024,-0.12143043677012122,0.2290537158648173
Fragmented World,Mexico,Mexico,MEX,2024,0.0951747894287109,0.2458579937616984
Fragmented World,Netherlands,Netherlands,NLD,2024,0.041727483272552435,-0.07965425650278724
Fragmented World,New Zealand,New Zealand,NZL,2024,0.028987228870391832,0.12432988484700525
Fragmented World,Norway,Norway,NOR,2024,0.014789779980977366,0.0032376050949096333
Fragmented World,Poland,Poland,POL,2024,0.036324659983317,0.4128824472427368
Fragmented World,Portugal,Portugal,PRT,2024,-0.007869581381479833,0.21225420633951822
Fragmented World,Romania,Romania,ROU,2024,0.0018029610315958334,0.03261085351308183
Fragmented World,Russia,Russia,RUS,2024,-0.06653892993926996,0.005184372266133567
Fragmented World,Singapore,Singapore,SGP,2024,0.029781411091486534,0.29158246517181396
Fragmented World,Slovakia,Slovakia,SVK,2024,0.0071685910224914,0.131346066792806
Fragmented World,Slovenia,Slovenia,SVN,2024,0.05336521069208777,0.15730746587117514
Fragmented World,South Africa,South Africa,ZAF,2024,-0.06563929716746007,0.2751150131225586
Fragmented World,South Korea,South Korea,KOR,2024,0.02189115683237707,0.18545267979303995
Fragmented World,Spain,Spain,ESP,2024,0.0373908877372741,0.0400183200836181
Fragmented World,Sweden,Sweden,SWE,2024,0.02498209476470947,-0.018158356348673466
Fragmented World,Switzerland,Switzerland,CHE,2024,0.04078516860802964,0.13318016131718954
Fragmented World,Taiwan,Taiwan,TWN,2024,0.03460758924484247,0.2244733770688375
Fragmented World,Turkey,Turkey,TUR,2024,0.06194114685058586,0.2067497571309407
Fragmented World,United Kingdom,United Kingdom,GBR,2024,0.22464196880658469,0.11051317056020103
Fragmented World,United States,United States,USA,2024,0.22665566205978394,-0.03270157178242997
Fragmented World,Viet Nam,Viet Nam,VNM,2024,0.038064554333686766,0.2992369333902995
Nationally Determined Contributions (NDCs),Argentina,Argentina,ARG,2024,0.702392578125,0.23383220036824545
Nationally Determined Contributions (NDCs),Australia,Australia,AUS,2024,0.13664056857426965,0.0796192487080892
Nationally Determined Contributions (NDCs),Austria,Austria,AUT,2024,0.28052828709284466,0.11942732334136962
Nationally Determined Contributions (NDCs),Belgium,Belgium,BEL,2024,0.18339788913726807,-0.009053866068522104
Nationally Determined Contributions (NDCs),Brazil,Brazil,BRA,2024,0.31466897328694665,0.38098037242889404
Nationally Determined Contributions (NDCs),Bulgaria,Bulgaria,BGR,2024,0.15331230560938516,0.27369435628255206
Nationally Determined Contributions (NDCs),Canada,Canada,CAN,2024,0.1361288825670878,0.5580902099609375
Nationally Determined Contributions (NDCs),Chile,Chile,CHL,2024,0.10344183444976802,0.18739398320515951
Nationally Determined Contributions (NDCs),China,China,CHN,2024,0.30374665558338165,-0.22817687193552652
Nationally Determined Contributions (NDCs),Croatia,Croatia,HRV,2024,0.29250568151474,0.2335503101348877
Nationally Determined Contributions (NDCs),Czech Republic,Czech Republic,CZE,2024,0.12307582298914586,0.7095571358998617
Nationally Determined Contributions (NDCs),Denmark,Denmark,DNK,2024,0.17284017304579416,0.10904244581858313
Nationally Determined Contributions (NDCs),Egypt,Egypt,EGY,2024,0.7772413889567057,0.31608887513478595
Nationally Determined Contributions (NDCs),Estonia,Estonia,EST,2024,0.2677972714106242,0.08251849810282383
Nationally Determined Contributions (NDCs),Finland,Finland,FIN,2024,0.09514695405960083,0.13719197114308673
Nationally Determined Contributions (NDCs),France,France,FRA,2024,0.1475686232248942,0.033533255259195996
Nationally Determined Contributions (NDCs),Germany,Germany,DEU,2024,0.23192674914995828,0.0432619452476501
Nationally Determined Contributions (NDCs),Greece,Greece,GRC,2024,0.29509444038073224,0.3733514149983724
Nationally Determined Contributions (NDCs),Hong Kong,Hong Kong,HKG,2024,0.09573175509770711,0.3423776427904765
Nationally Determined Contributions (NDCs),Hungary,Hungary,HUN,2024,0.09525831540425617,0.830458919207255
Nationally Determined Contributions (NDCs),India,India,IND,2024,0.16126616795857743,0.3080117702484131
Nationally Determined Contributions (NDCs),Indonesia,Indonesia,IDN,2024,0.25184220075607294,0.3458954095840454
Nationally Determined Contributions (NDCs),Ireland,Ireland,IRL,2024,0.5015207529067993,-0.15096906820933023
Nationally Determined Contributions (NDCs),Italy,Italy,ITA,2024,0.2856916089852651,0.22520705064137778
Nationally Determined Contributions (NDCs),Japan,Japan,JPN,2024,0.2682660222053528,0.005031615495681735
Nationally Determined Contributions (NDCs),Latvia,Latvia,LVA,2024,0.20064355929692587,0.0774745941162109
Nationally Determined Contributions (NDCs),Lithuania,Lithuania,LTU,2024,0.1843289832274119,0.11974747975667314
Nationally Determined Contributions (NDCs),Malaysia,Malaysia,MYS,2024,-0.05692113439242047,0.31083667278289795
Nationally Determined Contributions (NDCs),Mexico,Mexico,MEX,2024,0.29156798124313354,0.27429507176081336
Nationally Determined Contributions (NDCs),Netherlands,Netherlands,NLD,2024,0.16429634888966876,0.0469722747802734
Nationally Determined Contributions (NDCs),New Zealand,New Zealand,NZL,2024,0.2601116895675659,0.23930283387502035
Nationally Determined Contributions (NDCs),Norway,Norway,NOR,2024,0.1170417269070943,0.03630383809407547
Nationally Determined Contributions (NDCs),Poland,Poland,POL,2024,0.16117465496063227,0.5037311315536499
Nationally Determined Contributions (NDCs),Portugal,Portugal,PRT,2024,0.1295027732849121,0.0565634568532308
Nationally Determined Contributions (NDCs),Romania,Romania,ROU,2024,0.10265839099884033,0.12902259826660148
Nationally Determined Contributions (NDCs),Russia,Russia,RUS,2024,0.3447468678156535,0.055615266164143834
Nationally Determined Contributions (NDCs),Singapore,Singapore,SGP,2024,0.19036939740180966,0.35067206621170044
Nationally Determined Contributions (NDCs),Slovakia,Slovakia,SVK,2024,0.24068198601404825,0.22459952036539718
Nationally Determined Contributions (NDCs),Slovenia,Slovenia,SVN,2024,0.3047252893447876,0.19979329903920492
Nationally Determined Contributions (NDCs),South Africa,South Africa,ZAF,2024,0.11215635140736892,0.23895819981892905
Nationally Determined Contributions (NDCs),South Korea,South Korea,KOR,2024,0.21832944949467978,0.28357932964960736
Nationally Determined Contributions (NDCs),Spain,Spain,ESP,2024,0.19170381625493363,0.12902736663818357
Nationally Determined Contributions (NDCs),Sweden,Sweden,SWE,2024,0.202103316783905,0.100897471110026
Nationally Determined Contributions (NDCs),Switzerland,Switzerland,CHE,2024,0.2376306007305781,0.18210979302724203
Nationally Determined Contributions (NDCs),Taiwan,Taiwan,TWN,2024,0.22626737753550216,0.2666055957476298
Nationally Determined Contributions (NDCs),Turkey,Turkey,TUR,2024,0.379641056060791,0.22146264712015792
Nationally Determined Contributions (NDCs),United Kingdom,United Kingdom,GBR,2024,0.6709948976834615,0.43759878476460773
Nationally Determined Contributions (NDCs),United States,United States,USA,2024,0.4940291444460551,0.15762291351954136
Nationally Determined Contributions (NDCs),Viet Nam,Viet Nam,VNM,2024,0.2670596142609914,0.33919405937194824
Net Zero 2050,Argentina,Argentina,ARG,2024,-0.07446670532226562,0.24366180102030435
Net Zero 2050,Australia,Australia,AUS,2024,0.29182153940200806,0.1197153329849243
Net Zero 2050,Austria,Austria,AUT,2024,0.5259923934936525,0.24000446001688638
Net Zero 2050,Belgium,Belgium,BEL,2024,0.34984637300173443,0.057781537373860666
Net Zero 2050,Brazil,Brazil,BRA,2024,0.023709734280904126,0.42600754896799725
Net Zero 2050,Bulgaria,Bulgaria,BGR,2024,0.493058443069458,0.350341002146403
Net Zero 2050,Canada,Canada,CAN,2024,0.6919557054837543,0.7800999482472738
Net Zero 2050,Chile,Chile,CHL,2024,-0.2251157363255819,0.23214411735534668
Net Zero 2050,China,China,CHN,2024,2.2383629928032556,-0.5195533831914266
Net Zero 2050,Croatia,Croatia,HRV,2024,0.6814336578051249,0.25387553373972577
Net Zero 2050,Czech Republic,Czech Republic,CZE,2024,0.10177608331044513,0.7554357846577963
Net Zero 2050,Denmark,Denmark,DNK,2024,0.33706818521022797,0.2591095765431722
Net Zero 2050,Egypt,Egypt,EGY,2024,3.666982650756836,0.176227331161499
Net Zero 2050,Estonia,Estonia,EST,2024,0.5924966335296632,0.1841635306676229
Net Zero 2050,Finland,Finland,FIN,2024,0.27087219556172687,0.24674201011657715
Net Zero 2050,France,France,FRA,2024,0.29609376192092896,0.1773794492085775
Net Zero 2050,Germany,Germany,DEU,2024,0.3633120556672414,0.17636356751124063
Net Zero 2050,Greece,Greece,GRC,2024,0.5280600388844808,0.2154371738433838
Net Zero 2050,Hong Kong,Hong Kong,HKG,2024,0.9454778432846069,0.30225515365600586
Net Zero 2050,Hungary,Hungary,HUN,2024,0.009012262026468968,0.8974179824193319
Net Zero 2050,India,India,IND,2024,0.0612376928329468,0.36220216751098633
Net Zero 2050,Indonesia,Indonesia,IDN,2024,-0.14096789558728537,0.4178209702173869
Net Zero 2050,Ireland,Ireland,IRL,2024,0.6931597193082175,-0.12293370564778644
Net Zero 2050,Italy,Italy,ITA,2024,0.5653201242287954,0.2628154754638672
Net Zero 2050,Japan,Japan,JPN,2024,0.5571518143018087,-0.1343563596407572
Net Zero 2050,Latvia,Latvia,LVA,2024,0.5666242639223734,0.0955731471379598
Net Zero 2050,Lithuania,Lithuania,LTU,2024,0.39339396357536316,0.19781915346781417
Net Zero 2050,Malaysia,Malaysia,MYS,2024,-0.0914461612701416,0.4014311631520589
Net Zero 2050,Mexico,Mexico,MEX,2024,0.4024563829104106,0.2828327616055807
Net Zero 2050,Netherlands,Netherlands,NLD,2024,0.2532837788263957,0.3623282512029012
Net Zero 2050,New Zealand,New Zealand,NZL,2024,0.06125513712565103,0.24594549338022867
Net Zero 2050,Norway,Norway,NOR,2024,0.1737839182217916,0.10245080788930254
Net Zero 2050,Poland,Poland,POL,2024,0.1670846144358317,0.524930477142334
Net Zero 2050,Portugal,Portugal,PRT,2024,0.3080565929412842,-0.12415119012196861
Net Zero 2050,Romania,Romania,ROU,2024,0.2176312804222107,0.3169291019439697
Net Zero 2050,Russia,Russia,RUS,2024,0.37063074111938477,0.23617144425710043
Net Zero 2050,Singapore,Singapore,SGP,2024,1.18286727865537,0.27178382873535156
Net Zero 2050,Slovakia,Slovakia,SVK,2024,0.4109714428583781,0.3352967898050944
Net Zero 2050,Slovenia,Slovenia,SVN,2024,0.7744107445081075,0.1916839281717936
Net Zero 2050,South Africa,South Africa,ZAF,2024,0.21181050936381018,0.21350844701131186
Net Zero 2050,South Korea,South Korea,KOR,2024,-0.22449626525243124,0.360207736492157
Net Zero 2050,Spain,Spain,ESP,2024,0.3786422808965047,0.2557032108306885
Net Zero 2050,Sweden,Sweden,SWE,2024,0.345042089621226,0.2100683848063151
Net Zero 2050,Switzerland,Switzerland,CHE,2024,0.2120766292015712,0.2152946392695109
Net Zero 2050,Taiwan,Taiwan,TWN,2024,0.049823383490244566,0.3168525099754333
Net Zero 2050,Turkey,Turkey,TUR,2024,0.05851078033447268,0.23281470934549967
Net Zero 2050,United Kingdom,United Kingdom,GBR,2024,1.1819683512051904,0.8151859045028687
Net Zero 2050,United States,United States,USA,2024,1.0732814073562622,0.4521564245223999
Net Zero 2050,Viet Nam,Viet Nam,VNM,2024,1.5969223131736119,0.26230045159657794
Below 2C,Argentina,Argentina,ARG,2025,0.13649050394694007,0.0913177331288655
Below 2C,Australia,Australia,AUS,2025,0.17451262474060056,0.07185220718383786
Below 2C,Austria,Austria,AUT,2025,0.0396589438120524,0.023100694020589136
Below 2C,Belgium,Belgium,BEL,2025,0.057668983936309766,-0.12188120683034259
Below 2C,Brazil,Brazil,BRA,2025,0.16173366705576578,0.16482325394948324
Below 2C,Bulgaria,Bulgaria,BGR,2025,0.11407665411631267,0.06182956695556637
Below 2C,Canada,Canada,CAN,2025,-0.009076694647471161,0.36592090129852295
Below 2C,Chile,Chile,CHL,2025,-0.022690534591674805,0.061549822489420536
Below 2C,China,China,CHN,2025,0.8785825272401174,-0.353381872177124
Below 2C,Croatia,Croatia,HRV,2025,0.13421833515167234,0.0838904778162638
Below 2C,Czech Republic,Czech Republic,CZE,2025,0.005994419256846101,0.6560381253560384
Below 2C,Denmark,Denmark,DNK,2025,0.0097812314828237,0.0359646876653035
Below 2C,Egypt,Egypt,EGY,2025,0.6645952860514323,0.1641936699549357
Below 2C,Estonia,Estonia,EST,2025,0.06435137490431471,0.0025410254796345666
Below 2C,Finland,Finland,FIN,2025,-0.0847650667031606,0.10086615880330403
Below 2C,France,France,FRA,2025,0.07604148983955376,-0.059148152669270836
Below 2C,Germany,Germany,DEU,2025,0.0562124649683634,-0.018700321515401134
Below 2C,Greece,Greece,GRC,2025,0.04590709010759989,0.38220779101053876
Below 2C,Hong Kong,Hong Kong,HKG,2025,0.3628287116686503,0.11656699577967324
Below 2C,Hungary,Hungary,HUN,2025,-0.03640462954839066,0.7299406131108602
Below 2C,India,India,IND,2025,0.0648759802182515,0.16305088996887207
Below 2C,Indonesia,Indonesia,IDN,2025,0.007428248723347967,0.13909490903218588
Below 2C,Ireland,Ireland,IRL,2025,0.18172238270441696,-0.0684608618418375
Below 2C,Italy,Italy,ITA,2025,0.038550575574239104,0.1611924171447754
Below 2C,Japan,Japan,JPN,2025,0.0824508965015411,0.1691718896230062
Below 2C,Latvia,Latvia,LVA,2025,0.13749119639396665,0.007179220517476333
Below 2C,Lithuania,Lithuania,LTU,2025,0.07933442791303,0.004936615626017233
Below 2C,Malaysia,Malaysia,MYS,2025,-0.09317722916603087,0.19502387444178262
Below 2C,Mexico,Mexico,MEX,2025,0.12614826361338297,0.1533543070157369
Below 2C,Netherlands,Netherlands,NLD,2025,0.016464670499165834,0.08225576082865393
Below 2C,New Zealand,New Zealand,NZL,2025,0.030604283014933235,0.07778346538543694
Below 2C,Norway,Norway,NOR,2025,0.061442732810974066,-0.0025279919306437
Below 2C,Poland,Poland,POL,2025,0.007948080698649065,0.44162412484486896
Below 2C,Portugal,Portugal,PRT,2025,-0.019714236259460432,0.03500521183013913
